CustID,day,month,duration,campaign,pdays,previous,poutcome,y
28901,28,jan,192,1,-1,0,unknown,no
28902,28,jan,93,1,-1,0,unknown,no
28903,28,jan,144,1,197,2,failure,no
28904,28,jan,121,1,190,2,failure,no
28905,28,jan,221,2,182,5,failure,no
28906,28,jan,126,1,-1,0,unknown,no
28907,28,jan,130,1,-1,0,unknown,no
28908,28,jan,384,2,-1,0,unknown,no
28909,28,jan,120,2,154,16,failure,no
28910,28,jan,252,2,268,2,failure,no
28911,28,jan,63,1,-1,0,unknown,no
28912,28,jan,73,1,-1,0,unknown,no
28913,28,jan,250,2,-1,0,unknown,no
28914,28,jan,368,1,-1,0,unknown,no
28915,28,jan,273,2,-1,0,unknown,no
28916,28,jan,66,2,198,3,failure,no
28917,28,jan,852,2,-1,0,unknown,no
28918,28,jan,183,1,-1,0,unknown,no
28919,28,jan,214,1,-1,0,unknown,no
28920,28,jan,166,2,-1,0,unknown,no
28921,28,jan,207,1,-1,0,unknown,no
28922,28,jan,29,1,-1,0,unknown,no
28923,28,jan,280,1,-1,0,unknown,no
28924,28,jan,146,1,-1,0,unknown,no
28925,28,jan,131,1,-1,0,unknown,no
28926,28,jan,103,2,-1,0,unknown,no
28927,28,jan,326,1,-1,0,unknown,no
28928,28,jan,41,1,-1,0,unknown,no
28929,28,jan,107,1,163,5,other,no
28930,28,jan,37,1,-1,0,unknown,no
28931,28,jan,128,1,-1,0,unknown,no
28932,28,jan,596,1,-1,0,unknown,no
28933,28,jan,56,2,-1,0,unknown,no
28934,28,jan,59,1,-1,0,unknown,no
28935,28,jan,399,1,-1,0,unknown,no
28936,28,jan,222,2,191,1,failure,no
28937,28,jan,144,1,-1,0,unknown,no
28938,28,jan,114,1,-1,0,unknown,no
28939,28,jan,105,2,-1,0,unknown,no
28940,28,jan,120,2,-1,0,unknown,no
28941,28,jan,90,1,-1,0,unknown,no
28942,28,jan,132,1,-1,0,unknown,no
28943,28,jan,978,2,189,1,other,no
28944,28,jan,160,1,-1,0,unknown,no
28945,28,jan,935,2,-1,0,unknown,no
28946,28,jan,188,1,-1,0,unknown,no
28947,28,jan,203,1,-1,0,unknown,no
28948,28,jan,432,1,-1,0,unknown,no
28949,28,jan,52,1,-1,0,unknown,no
28950,28,jan,769,1,-1,0,unknown,yes
28951,28,jan,196,1,-1,0,unknown,no
28952,28,jan,55,1,-1,0,unknown,no
28953,28,jan,142,1,-1,0,unknown,no
28954,28,jan,455,1,-1,0,unknown,no
28955,28,jan,211,1,-1,0,unknown,no
28956,28,jan,102,2,-1,0,unknown,no
28957,28,jan,155,1,-1,0,unknown,no
28958,28,jan,63,1,-1,0,unknown,no
28959,28,jan,290,2,153,3,failure,no
28960,28,jan,251,1,-1,0,unknown,no
28961,28,jan,445,1,223,1,failure,no
28962,28,jan,32,1,-1,0,unknown,no
28963,28,jan,216,1,-1,0,unknown,no
28964,28,jan,435,1,-1,0,unknown,no
28965,28,jan,364,1,-1,0,unknown,no
28966,28,jan,38,1,-1,0,unknown,no
28967,28,jan,100,2,-1,0,unknown,no
28968,28,jan,389,1,181,5,failure,no
28969,28,jan,929,1,-1,0,unknown,no
28970,28,jan,74,1,-1,0,unknown,no
28971,28,jan,74,1,176,2,failure,no
28972,28,jan,219,1,-1,0,unknown,no
28973,28,jan,169,2,-1,0,unknown,no
28974,28,jan,87,2,-1,0,unknown,no
28975,28,jan,229,1,184,7,success,no
28976,28,jan,1972,2,-1,0,unknown,no
28977,28,jan,60,1,250,1,other,no
28978,28,jan,218,2,177,1,failure,no
28979,28,jan,296,1,-1,0,unknown,no
28980,28,jan,458,2,-1,0,unknown,no
28981,28,jan,452,1,-1,0,unknown,no
28982,28,jan,146,1,-1,0,unknown,no
28983,28,jan,98,1,154,6,failure,no
28984,28,jan,117,2,-1,0,unknown,no
28985,28,jan,176,1,266,1,other,no
28986,28,jan,158,2,153,12,failure,no
28987,28,jan,741,1,-1,0,unknown,no
28988,28,jan,374,2,-1,0,unknown,no
28989,28,jan,92,1,-1,0,unknown,no
28990,28,jan,236,2,-1,0,unknown,no
28991,28,jan,191,2,-1,0,unknown,no
28992,28,jan,132,2,-1,0,unknown,no
28993,28,jan,301,2,-1,0,unknown,no
28994,28,jan,112,1,-1,0,unknown,no
28995,28,jan,175,1,-1,0,unknown,no
28996,28,jan,122,1,-1,0,unknown,no
28997,28,jan,536,2,-1,0,unknown,no
28998,28,jan,1745,2,-1,0,unknown,no
28999,28,jan,233,2,-1,0,unknown,no
29000,28,jan,38,1,-1,0,unknown,no
29001,28,jan,186,1,-1,0,unknown,no
29002,28,jan,1199,2,-1,0,unknown,yes
29003,28,jan,170,2,240,1,other,no
29004,28,jan,230,2,-1,0,unknown,no
29005,28,jan,246,1,-1,0,unknown,no
29006,28,jan,198,3,-1,0,unknown,no
29007,28,jan,163,1,-1,0,unknown,no
29008,28,jan,90,1,204,1,failure,no
29009,28,jan,196,1,-1,0,unknown,no
29010,28,jan,119,1,268,1,other,no
29011,28,jan,136,1,-1,0,unknown,no
29012,28,jan,92,1,-1,0,unknown,no
29013,28,jan,287,2,-1,0,unknown,no
29014,28,jan,68,2,-1,0,unknown,no
29015,28,jan,208,1,-1,0,unknown,no
29016,28,jan,234,1,181,6,failure,no
29017,28,jan,135,1,-1,0,unknown,no
29018,28,jan,48,1,-1,0,unknown,no
29019,28,jan,88,2,-1,0,unknown,no
29020,28,jan,410,2,-1,0,unknown,no
29021,28,jan,210,2,-1,0,unknown,no
29022,28,jan,207,3,-1,0,unknown,no
29023,28,jan,139,2,-1,0,unknown,no
29024,28,jan,212,2,-1,0,unknown,no
29025,28,jan,290,2,184,2,failure,no
29026,28,jan,296,2,-1,0,unknown,no
29027,28,jan,148,2,258,2,failure,no
29028,28,jan,321,2,-1,0,unknown,no
29029,28,jan,241,3,-1,0,unknown,no
29030,28,jan,58,2,184,15,other,no
29031,28,jan,201,2,-1,0,unknown,no
29032,28,jan,411,2,156,8,other,no
29033,28,jan,271,2,-1,0,unknown,no
29034,28,jan,96,2,-1,0,unknown,no
29035,28,jan,1121,2,205,3,failure,no
29036,28,jan,64,3,-1,0,unknown,no
29037,28,jan,119,2,-1,0,unknown,no
29038,28,jan,942,2,-1,0,unknown,no
29039,28,jan,873,3,-1,0,unknown,no
29040,28,jan,183,2,-1,0,unknown,no
29041,28,jan,352,2,-1,0,unknown,no
29042,28,jan,227,3,187,1,other,no
29043,28,jan,965,3,-1,0,unknown,no
29044,28,jan,177,2,-1,0,unknown,no
29045,28,jan,692,2,247,3,failure,no
29046,28,jan,128,2,-1,0,unknown,no
29047,28,jan,42,3,-1,0,unknown,no
29048,28,jan,148,2,-1,0,unknown,no
29049,28,jan,391,2,191,1,failure,no
29050,28,jan,515,3,-1,0,unknown,no
29051,28,jan,198,3,-1,0,unknown,no
29052,28,jan,554,2,-1,0,unknown,no
29053,28,jan,157,3,-1,0,unknown,no
29054,28,jan,360,2,-1,0,unknown,no
29055,28,jan,503,2,-1,0,unknown,no
29056,28,jan,81,2,-1,0,unknown,no
29057,28,jan,294,3,-1,0,unknown,no
29058,28,jan,224,2,-1,0,unknown,no
29059,28,jan,156,2,-1,0,unknown,no
29060,28,jan,405,3,-1,0,unknown,no
29061,28,jan,699,2,-1,0,unknown,no
29062,28,jan,567,3,-1,0,unknown,no
29063,28,jan,168,2,205,1,failure,no
29064,28,jan,54,3,160,13,failure,no
29065,28,jan,2150,2,-1,0,unknown,no
29066,28,jan,85,2,-1,0,unknown,no
29067,28,jan,1451,2,-1,0,unknown,yes
29068,28,jan,180,3,-1,0,unknown,no
29069,28,jan,123,2,-1,0,unknown,no
29070,28,jan,127,2,-1,0,unknown,no
29071,28,jan,253,2,-1,0,unknown,no
29072,28,jan,65,2,-1,0,unknown,no
29073,28,jan,262,2,268,2,other,no
29074,28,jan,320,2,-1,0,unknown,no
29075,28,jan,70,2,-1,0,unknown,no
29076,28,jan,74,2,-1,0,unknown,no
29077,28,jan,79,4,-1,0,unknown,no
29078,28,jan,150,2,-1,0,unknown,no
29079,28,jan,114,2,-1,0,unknown,no
29080,28,jan,119,2,-1,0,unknown,no
29081,28,jan,91,3,-1,0,unknown,no
29082,28,jan,283,4,-1,0,unknown,no
29083,28,jan,82,3,-1,0,unknown,no
29084,28,jan,61,2,-1,0,unknown,no
29085,28,jan,119,2,-1,0,unknown,no
29086,28,jan,100,2,-1,0,unknown,no
29087,28,jan,98,2,-1,0,unknown,no
29088,28,jan,526,4,258,3,other,no
29089,28,jan,229,2,-1,0,unknown,no
29090,28,jan,148,2,-1,0,unknown,no
29091,28,jan,144,2,-1,0,unknown,no
29092,28,jan,258,2,-1,0,unknown,no
29093,28,jan,290,3,-1,0,unknown,no
29094,28,jan,104,2,-1,0,unknown,no
29095,28,jan,653,3,-1,0,unknown,no
29096,28,jan,944,3,-1,0,unknown,yes
29097,28,jan,205,3,-1,0,unknown,no
29098,28,jan,134,2,-1,0,unknown,no
29099,28,jan,968,2,-1,0,unknown,yes
29100,28,jan,49,3,183,4,failure,no
29101,28,jan,201,3,-1,0,unknown,no
29102,28,jan,117,3,-1,0,unknown,no
29103,28,jan,404,3,-1,0,unknown,no
29104,28,jan,60,2,-1,0,unknown,no
29105,28,jan,246,2,-1,0,unknown,no
29106,28,jan,517,2,-1,0,unknown,no
29107,28,jan,82,2,254,2,failure,no
29108,28,jan,134,2,-1,0,unknown,no
29109,28,jan,757,2,-1,0,unknown,no
29110,28,jan,270,3,-1,0,unknown,no
29111,28,jan,330,2,-1,0,unknown,no
29112,28,jan,46,1,-1,0,unknown,no
29113,28,jan,221,4,-1,0,unknown,no
29114,28,jan,451,3,-1,0,unknown,no
29115,28,jan,258,4,-1,0,unknown,no
29116,28,jan,49,4,-1,0,unknown,no
29117,28,jan,233,1,-1,0,unknown,no
29118,28,jan,412,5,-1,0,unknown,no
29119,28,jan,122,3,-1,0,unknown,no
29120,28,jan,152,1,-1,0,unknown,no
29121,28,jan,335,3,-1,0,unknown,no
29122,28,jan,315,1,-1,0,unknown,no
29123,28,jan,518,1,-1,0,unknown,no
29124,29,jan,125,1,-1,0,unknown,no
29125,29,jan,145,1,223,5,failure,no
29126,29,jan,100,1,170,4,failure,no
29127,29,jan,180,1,-1,0,unknown,no
29128,29,jan,250,1,246,1,other,no
29129,29,jan,220,1,-1,0,unknown,no
29130,29,jan,297,1,-1,0,unknown,no
29131,29,jan,53,1,266,2,failure,no
29132,29,jan,89,1,-1,0,unknown,no
29133,29,jan,52,1,245,2,failure,no
29134,29,jan,366,1,-1,0,unknown,no
29135,29,jan,159,1,-1,0,unknown,no
29136,29,jan,89,1,-1,0,unknown,no
29137,29,jan,103,1,185,13,other,no
29138,29,jan,241,1,266,2,failure,no
29139,29,jan,407,1,-1,0,unknown,no
29140,29,jan,381,1,247,2,failure,no
29141,29,jan,123,1,185,7,failure,no
29142,29,jan,275,1,240,1,other,no
29143,29,jan,74,1,239,1,other,no
29144,29,jan,221,1,-1,0,unknown,no
29145,29,jan,104,1,-1,0,unknown,no
29146,29,jan,111,1,247,2,failure,no
29147,29,jan,225,1,-1,0,unknown,no
29148,29,jan,23,1,-1,0,unknown,no
29149,29,jan,139,1,-1,0,unknown,no
29150,29,jan,223,1,261,2,failure,no
29151,29,jan,121,1,259,3,failure,no
29152,29,jan,220,1,-1,0,unknown,no
29153,29,jan,391,1,241,1,failure,no
29154,29,jan,150,1,189,3,failure,no
29155,29,jan,90,1,-1,0,unknown,no
29156,29,jan,238,1,-1,0,unknown,no
29157,29,jan,42,1,-1,0,unknown,no
29158,29,jan,124,1,-1,0,unknown,no
29159,29,jan,89,1,260,2,failure,no
29160,29,jan,1424,1,-1,0,unknown,no
29161,29,jan,199,1,234,2,failure,no
29162,29,jan,374,1,-1,0,unknown,no
29163,29,jan,451,1,197,1,failure,no
29164,29,jan,395,1,-1,0,unknown,no
29165,29,jan,67,1,-1,0,unknown,no
29166,29,jan,354,1,197,1,failure,no
29167,29,jan,227,1,261,6,failure,no
29168,29,jan,167,2,198,1,failure,no
29169,29,jan,113,1,-1,0,unknown,no
29170,29,jan,192,1,-1,0,unknown,no
29171,29,jan,151,1,253,1,failure,no
29172,29,jan,168,1,-1,0,unknown,no
29173,29,jan,29,1,266,1,failure,no
29174,29,jan,246,1,226,3,failure,no
29175,29,jan,246,1,-1,0,unknown,no
29176,29,jan,365,1,-1,0,unknown,no
29177,29,jan,149,1,-1,0,unknown,no
29178,29,jan,128,1,192,1,failure,no
29179,29,jan,110,1,184,4,other,no
29180,29,jan,99,1,245,2,failure,no
29181,29,jan,385,1,-1,0,unknown,no
29182,29,jan,140,1,-1,0,unknown,no
29183,29,jan,139,1,171,5,failure,no
29184,29,jan,344,1,188,2,failure,no
29185,29,jan,240,1,182,8,other,no
29186,29,jan,259,1,259,9,failure,no
29187,29,jan,50,1,258,8,failure,no
29188,29,jan,444,1,196,1,failure,no
29189,29,jan,386,1,168,4,failure,no
29190,29,jan,503,1,-1,0,unknown,no
29191,29,jan,1181,1,-1,0,unknown,yes
29192,29,jan,305,1,223,27,failure,no
29193,29,jan,45,2,-1,0,unknown,no
29194,29,jan,194,1,188,1,failure,no
29195,29,jan,489,1,-1,0,unknown,no
29196,29,jan,317,2,260,4,failure,no
29197,29,jan,85,1,195,5,other,no
29198,29,jan,1101,1,-1,0,unknown,yes
29199,29,jan,173,1,164,4,other,no
29200,29,jan,151,1,-1,0,unknown,no
29201,29,jan,34,1,-1,0,unknown,no
29202,29,jan,187,1,-1,0,unknown,no
29203,29,jan,359,1,-1,0,unknown,no
29204,29,jan,203,1,-1,0,unknown,no
29205,29,jan,46,1,-1,0,unknown,no
29206,29,jan,121,1,244,2,failure,no
29207,29,jan,122,1,-1,0,unknown,no
29208,29,jan,107,1,245,2,other,no
29209,29,jan,117,1,-1,0,unknown,no
29210,29,jan,200,1,-1,0,unknown,no
29211,29,jan,103,1,-1,0,unknown,no
29212,29,jan,147,1,-1,0,unknown,no
29213,29,jan,679,1,-1,0,unknown,no
29214,29,jan,285,1,-1,0,unknown,no
29215,29,jan,217,2,239,1,other,no
29216,29,jan,127,1,-1,0,unknown,no
29217,29,jan,450,1,-1,0,unknown,no
29218,29,jan,58,1,266,1,failure,no
29219,29,jan,242,1,-1,0,unknown,no
29220,29,jan,55,1,195,3,failure,no
29221,29,jan,470,1,-1,0,unknown,yes
29222,29,jan,67,1,247,1,failure,no
29223,29,jan,84,1,251,2,failure,no
29224,29,jan,84,3,183,3,failure,no
29225,29,jan,41,2,261,1,failure,no
29226,29,jan,83,1,-1,0,unknown,no
29227,29,jan,79,1,225,2,success,no
29228,29,jan,272,1,-1,0,unknown,no
29229,29,jan,305,2,261,2,failure,no
29230,29,jan,82,1,-1,0,unknown,no
29231,29,jan,71,1,-1,0,unknown,no
29232,29,jan,112,1,183,10,other,no
29233,29,jan,106,1,161,2,failure,no
29234,29,jan,89,1,-1,0,unknown,no
29235,29,jan,78,1,-1,0,unknown,no
29236,29,jan,620,1,-1,0,unknown,no
29237,29,jan,542,1,241,1,failure,no
29238,29,jan,801,1,-1,0,unknown,yes
29239,29,jan,103,1,247,2,failure,no
29240,29,jan,750,1,-1,0,unknown,yes
29241,29,jan,284,2,258,2,failure,no
29242,29,jan,636,1,-1,0,unknown,no
29243,29,jan,212,1,-1,0,unknown,no
29244,29,jan,1165,1,-1,0,unknown,yes
29245,29,jan,1600,1,-1,0,unknown,yes
29246,29,jan,73,1,-1,0,unknown,no
29247,29,jan,147,1,195,1,other,no
29248,29,jan,239,1,-1,0,unknown,no
29249,29,jan,89,1,-1,0,unknown,no
29250,29,jan,160,1,199,6,failure,no
29251,29,jan,50,1,195,2,failure,no
29252,29,jan,181,1,-1,0,unknown,no
29253,29,jan,372,1,-1,0,unknown,no
29254,29,jan,94,1,-1,0,unknown,no
29255,29,jan,79,1,-1,0,unknown,no
29256,29,jan,196,1,237,2,other,no
29257,29,jan,372,1,-1,0,unknown,no
29258,29,jan,197,1,-1,0,unknown,no
29259,29,jan,32,1,-1,0,unknown,no
29260,29,jan,331,1,-1,0,unknown,no
29261,29,jan,86,1,237,17,other,no
29262,29,jan,140,1,244,1,failure,no
29263,29,jan,71,1,245,1,failure,no
29264,29,jan,484,1,253,1,failure,no
29265,29,jan,95,1,-1,0,unknown,no
29266,29,jan,257,1,262,3,failure,no
29267,29,jan,91,2,-1,0,unknown,no
29268,29,jan,112,1,195,1,failure,no
29269,29,jan,339,2,-1,0,unknown,no
29270,29,jan,259,1,-1,0,unknown,no
29271,29,jan,166,2,-1,0,unknown,no
29272,29,jan,61,1,265,1,failure,no
29273,29,jan,103,1,-1,0,unknown,no
29274,29,jan,244,3,-1,0,unknown,no
29275,29,jan,1473,1,-1,0,unknown,yes
29276,29,jan,141,1,-1,0,unknown,no
29277,29,jan,61,1,-1,0,unknown,no
29278,29,jan,373,1,-1,0,unknown,no
29279,29,jan,265,1,-1,0,unknown,no
29280,29,jan,263,2,192,3,other,no
29281,29,jan,55,1,-1,0,unknown,no
29282,29,jan,404,2,251,6,failure,no
29283,29,jan,188,1,185,5,failure,no
29284,29,jan,147,1,-1,0,unknown,no
29285,29,jan,696,1,-1,0,unknown,yes
29286,29,jan,216,1,-1,0,unknown,no
29287,29,jan,282,1,248,2,other,no
29288,29,jan,227,1,-1,0,unknown,no
29289,29,jan,1026,1,259,2,failure,no
29290,29,jan,121,1,245,1,failure,no
29291,29,jan,570,2,-1,0,unknown,no
29292,29,jan,136,1,-1,0,unknown,no
29293,29,jan,181,1,-1,0,unknown,no
29294,29,jan,162,1,-1,0,unknown,no
29295,29,jan,326,1,244,2,failure,no
29296,29,jan,774,1,-1,0,unknown,no
29297,29,jan,301,1,-1,0,unknown,no
29298,29,jan,86,1,-1,0,unknown,no
29299,29,jan,392,1,-1,0,unknown,no
29300,29,jan,248,1,-1,0,unknown,no
29301,29,jan,169,1,-1,0,unknown,no
29302,29,jan,80,2,-1,0,unknown,no
29303,29,jan,73,1,-1,0,unknown,no
29304,29,jan,220,2,-1,0,unknown,no
29305,29,jan,169,1,-1,0,unknown,no
29306,29,jan,117,1,163,4,failure,no
29307,29,jan,69,1,241,4,failure,no
29308,29,jan,149,1,-1,0,unknown,no
29309,29,jan,75,1,247,1,failure,no
29310,29,jan,1249,3,-1,0,unknown,yes
29311,29,jan,456,1,205,2,other,no
29312,29,jan,114,1,-1,0,unknown,no
29313,29,jan,48,1,265,1,failure,no
29314,29,jan,120,1,-1,0,unknown,no
29315,29,jan,96,1,-1,0,unknown,no
29316,29,jan,93,1,254,3,failure,no
29317,29,jan,79,1,-1,0,unknown,no
29318,29,jan,89,1,241,1,failure,no
29319,29,jan,168,1,-1,0,unknown,no
29320,29,jan,527,1,-1,0,unknown,no
29321,29,jan,300,1,-1,0,unknown,no
29322,29,jan,338,1,254,3,failure,no
29323,29,jan,320,1,185,5,other,no
29324,29,jan,114,1,-1,0,unknown,no
29325,29,jan,77,1,265,2,failure,no
29326,29,jan,51,1,258,1,failure,no
29327,29,jan,86,1,-1,0,unknown,no
29328,29,jan,324,1,-1,0,unknown,no
29329,29,jan,52,1,-1,0,unknown,no
29330,29,jan,492,1,-1,0,unknown,no
29331,29,jan,108,1,-1,0,unknown,no
29332,29,jan,87,1,-1,0,unknown,no
29333,29,jan,223,1,-1,0,unknown,no
29334,29,jan,24,1,-1,0,unknown,no
29335,29,jan,219,1,246,1,failure,no
29336,29,jan,379,1,192,1,failure,no
29337,29,jan,626,1,-1,0,unknown,no
29338,29,jan,93,1,-1,0,unknown,no
29339,29,jan,719,1,-1,0,unknown,no
29340,29,jan,216,1,-1,0,unknown,no
29341,29,jan,283,1,-1,0,unknown,no
29342,29,jan,87,2,-1,0,unknown,no
29343,29,jan,85,2,240,1,failure,no
29344,29,jan,158,2,-1,0,unknown,no
29345,29,jan,356,1,255,2,other,no
29346,29,jan,462,2,247,1,failure,no
29347,29,jan,394,1,-1,0,unknown,no
29348,29,jan,36,1,188,4,failure,no
29349,29,jan,507,1,220,2,success,no
29350,29,jan,129,1,265,1,failure,no
29351,29,jan,96,1,-1,0,unknown,no
29352,29,jan,309,1,197,13,other,no
29353,29,jan,184,2,-1,0,unknown,no
29354,29,jan,762,1,-1,0,unknown,no
29355,29,jan,100,1,-1,0,unknown,no
29356,29,jan,197,1,-1,0,unknown,no
29357,29,jan,55,2,-1,0,unknown,no
29358,29,jan,177,1,-1,0,unknown,no
29359,29,jan,966,1,-1,0,unknown,no
29360,29,jan,197,2,244,3,failure,no
29361,29,jan,602,2,-1,0,unknown,no
29362,29,jan,118,1,-1,0,unknown,no
29363,29,jan,103,1,-1,0,unknown,no
29364,29,jan,136,1,262,3,failure,no
29365,29,jan,125,1,-1,0,unknown,no
29366,29,jan,553,2,-1,0,unknown,no
29367,29,jan,83,1,262,1,failure,no
29368,29,jan,578,1,-1,0,unknown,no
29369,29,jan,157,1,-1,0,unknown,no
29370,29,jan,249,1,259,4,failure,no
29371,29,jan,685,1,-1,0,unknown,no
29372,29,jan,99,1,227,3,failure,no
29373,29,jan,39,1,-1,0,unknown,no
29374,29,jan,141,1,245,3,failure,no
29375,29,jan,113,1,-1,0,unknown,no
29376,29,jan,128,1,-1,0,unknown,no
29377,29,jan,66,2,262,2,failure,no
29378,29,jan,266,1,-1,0,unknown,no
29379,29,jan,79,1,-1,0,unknown,no
29380,29,jan,113,1,188,1,other,no
29381,29,jan,278,2,-1,0,unknown,no
29382,29,jan,380,2,-1,0,unknown,no
29383,29,jan,177,1,-1,0,unknown,no
29384,29,jan,55,2,-1,0,unknown,no
29385,29,jan,432,1,182,9,other,no
29386,29,jan,211,2,245,6,failure,no
29387,29,jan,261,1,182,23,other,no
29388,29,jan,136,1,-1,0,unknown,no
29389,29,jan,200,2,-1,0,unknown,no
29390,29,jan,128,1,-1,0,unknown,no
29391,29,jan,89,2,-1,0,unknown,no
29392,29,jan,41,1,184,7,failure,no
29393,29,jan,287,1,-1,0,unknown,no
29394,29,jan,57,1,191,1,failure,no
29395,29,jan,155,1,-1,0,unknown,no
29396,29,jan,133,1,226,2,failure,no
29397,29,jan,57,1,-1,0,unknown,no
29398,29,jan,261,1,-1,0,unknown,no
29399,29,jan,222,1,-1,0,unknown,no
29400,29,jan,133,1,-1,0,unknown,no
29401,29,jan,421,1,-1,0,unknown,no
29402,29,jan,273,1,-1,0,unknown,no
29403,29,jan,99,2,251,7,other,no
29404,29,jan,58,1,-1,0,unknown,no
29405,29,jan,348,1,-1,0,unknown,no
29406,29,jan,90,1,-1,0,unknown,no
29407,29,jan,330,2,-1,0,unknown,no
29408,29,jan,138,1,188,5,failure,no
29409,29,jan,203,1,261,3,failure,no
29410,29,jan,24,3,-1,0,unknown,no
29411,29,jan,194,1,-1,0,unknown,no
29412,29,jan,133,2,185,3,failure,no
29413,29,jan,94,1,259,2,failure,no
29414,29,jan,219,2,259,5,failure,no
29415,29,jan,155,1,261,2,failure,no
29416,29,jan,189,1,248,6,other,no
29417,29,jan,108,2,-1,0,unknown,no
29418,29,jan,127,2,-1,0,unknown,no
29419,29,jan,81,1,240,2,failure,no
29420,29,jan,184,2,-1,0,unknown,no
29421,29,jan,128,1,206,7,other,no
29422,29,jan,188,1,261,2,failure,no
29423,29,jan,186,1,-1,0,unknown,no
29424,29,jan,344,1,-1,0,unknown,no
29425,29,jan,549,2,-1,0,unknown,no
29426,29,jan,348,1,-1,0,unknown,no
29427,29,jan,44,1,-1,0,unknown,no
29428,29,jan,270,1,-1,0,unknown,no
29429,29,jan,158,2,247,1,failure,no
29430,29,jan,267,1,-1,0,unknown,no
29431,29,jan,208,1,247,2,failure,no
29432,29,jan,72,1,261,1,failure,no
29433,29,jan,199,1,-1,0,unknown,no
29434,29,jan,27,1,-1,0,unknown,no
29435,29,jan,91,1,223,3,failure,no
29436,29,jan,291,1,244,4,failure,no
29437,29,jan,69,1,-1,0,unknown,no
29438,29,jan,571,1,-1,0,unknown,no
29439,29,jan,82,2,-1,0,unknown,no
29440,29,jan,50,2,-1,0,unknown,no
29441,29,jan,171,1,-1,0,unknown,no
29442,29,jan,179,1,-1,0,unknown,no
29443,29,jan,170,1,-1,0,unknown,no
29444,29,jan,645,1,-1,0,unknown,no
29445,29,jan,229,1,-1,0,unknown,no
29446,29,jan,165,1,-1,0,unknown,no
29447,29,jan,137,1,-1,0,unknown,no
29448,29,jan,243,1,-1,0,unknown,no
29449,29,jan,205,1,-1,0,unknown,no
29450,29,jan,537,1,-1,0,unknown,no
29451,29,jan,31,3,-1,0,unknown,no
29452,29,jan,226,2,-1,0,unknown,no
29453,29,jan,124,1,-1,0,unknown,no
29454,29,jan,866,2,-1,0,unknown,yes
29455,29,jan,71,1,-1,0,unknown,no
29456,29,jan,79,2,265,2,failure,no
29457,29,jan,189,1,-1,0,unknown,no
29458,29,jan,162,1,-1,0,unknown,no
29459,29,jan,821,1,-1,0,unknown,no
29460,29,jan,253,1,-1,0,unknown,no
29461,29,jan,237,1,-1,0,unknown,no
29462,29,jan,100,1,-1,0,unknown,no
29463,29,jan,316,1,-1,0,unknown,no
29464,29,jan,126,1,-1,0,unknown,no
29465,29,jan,159,1,-1,0,unknown,no
29466,29,jan,172,1,-1,0,unknown,no
29467,29,jan,268,1,-1,0,unknown,no
29468,29,jan,133,1,-1,0,unknown,no
29469,29,jan,51,1,-1,0,unknown,no
29470,29,jan,25,1,-1,0,unknown,no
29471,29,jan,224,2,-1,0,unknown,no
29472,29,jan,177,1,-1,0,unknown,no
29473,29,jan,130,1,-1,0,unknown,no
29474,29,jan,369,2,-1,0,unknown,no
29475,29,jan,184,1,-1,0,unknown,no
29476,29,jan,227,1,246,5,failure,no
29477,29,jan,153,1,-1,0,unknown,no
29478,29,jan,134,1,196,1,failure,no
29479,29,jan,364,2,-1,0,unknown,no
29480,29,jan,94,1,205,2,failure,no
29481,29,jan,194,1,247,1,failure,no
29482,29,jan,383,2,-1,0,unknown,no
29483,29,jan,624,2,-1,0,unknown,no
29484,29,jan,83,2,-1,0,unknown,no
29485,29,jan,435,2,-1,0,unknown,no
29486,29,jan,692,2,-1,0,unknown,yes
29487,29,jan,124,3,-1,0,unknown,no
29488,29,jan,265,2,-1,0,unknown,no
29489,29,jan,522,2,245,4,failure,no
29490,29,jan,161,2,265,1,failure,no
29491,29,jan,111,2,196,1,failure,no
29492,29,jan,208,3,-1,0,unknown,no
29493,29,jan,445,2,-1,0,unknown,no
29494,29,jan,706,2,-1,0,unknown,no
29495,29,jan,41,2,266,2,failure,no
29496,29,jan,338,2,-1,0,unknown,no
29497,29,jan,114,2,192,2,other,no
29498,29,jan,125,2,154,7,failure,no
29499,29,jan,57,2,248,38,failure,no
29500,29,jan,243,4,161,2,failure,no
29501,29,jan,236,2,247,2,failure,no
29502,29,jan,83,2,-1,0,unknown,no
29503,29,jan,228,2,262,3,failure,no
29504,29,jan,475,2,-1,0,unknown,no
29505,29,jan,100,2,247,1,failure,no
29506,29,jan,376,2,-1,0,unknown,no
29507,29,jan,148,2,-1,0,unknown,no
29508,29,jan,452,2,253,2,failure,no
29509,29,jan,214,3,226,7,failure,no
29510,29,jan,194,2,205,2,failure,no
29511,29,jan,304,2,-1,0,unknown,no
29512,29,jan,236,2,-1,0,unknown,no
29513,29,jan,367,3,-1,0,unknown,no
29514,29,jan,107,3,-1,0,unknown,no
29515,29,jan,70,2,-1,0,unknown,no
29516,29,jan,111,2,-1,0,unknown,no
29517,29,jan,76,2,-1,0,unknown,no
29518,29,jan,119,2,251,5,failure,no
29519,29,jan,356,2,-1,0,unknown,no
29520,29,jan,120,2,160,2,failure,no
29521,29,jan,103,2,-1,0,unknown,no
29522,29,jan,243,2,-1,0,unknown,no
29523,29,jan,52,2,227,1,failure,no
