CustID,age,job,marital,education
25569,59,self-employed,married,tertiary
25570,55,technician,married,tertiary
25571,53,self-employed,married,secondary
25572,49,admin.,married,secondary
25573,39,entrepreneur,married,tertiary
25574,52,technician,married,secondary
25575,36,management,divorced,tertiary
25576,50,admin.,divorced,secondary
25577,38,management,married,secondary
25578,35,entrepreneur,single,tertiary
25579,37,admin.,married,tertiary
25580,52,management,married,tertiary
25581,44,management,married,tertiary
25582,59,management,divorced,tertiary
25583,43,technician,single,unknown
25584,32,admin.,married,secondary
25585,37,admin.,married,secondary
25586,53,retired,married,secondary
25587,33,self-employed,single,tertiary
25588,35,self-employed,married,tertiary
25589,41,management,married,tertiary
25590,37,services,married,secondary
25591,43,housemaid,married,primary
25592,51,blue-collar,married,primary
25593,56,management,married,tertiary
25594,44,blue-collar,married,primary
25595,52,technician,married,unknown
25596,44,services,married,secondary
25597,56,management,single,primary
25598,34,management,single,tertiary
25599,36,blue-collar,married,secondary
25600,48,retired,married,secondary
25601,59,management,married,tertiary
25602,58,management,married,tertiary
25603,49,management,divorced,tertiary
25604,47,technician,married,secondary
25605,37,management,married,tertiary
25606,39,self-employed,married,tertiary
25607,38,technician,married,secondary
25608,31,technician,married,secondary
25609,50,management,married,tertiary
25610,42,technician,married,primary
25611,34,management,single,tertiary
25612,51,blue-collar,married,secondary
25613,59,admin.,married,secondary
25614,41,management,married,tertiary
25615,43,blue-collar,married,secondary
25616,30,technician,single,secondary
25617,38,blue-collar,married,primary
25618,49,admin.,married,secondary
25619,38,management,single,tertiary
25620,41,management,single,tertiary
25621,47,management,married,secondary
25622,56,housemaid,married,primary
25623,53,retired,married,tertiary
25624,41,blue-collar,married,secondary
25625,57,technician,married,secondary
25626,47,management,married,secondary
25627,48,management,divorced,tertiary
25628,54,management,married,tertiary
25629,50,management,married,tertiary
25630,55,entrepreneur,married,secondary
25631,40,management,married,tertiary
25632,50,technician,married,secondary
25633,38,technician,single,secondary
25634,50,technician,divorced,secondary
25635,52,blue-collar,married,unknown
25636,43,management,married,tertiary
25637,49,blue-collar,divorced,secondary
25638,42,unemployed,married,primary
25639,40,housemaid,married,secondary
25640,46,services,married,unknown
25641,50,admin.,married,secondary
25642,48,management,married,secondary
25643,34,unemployed,single,secondary
25644,38,admin.,married,secondary
25645,31,self-employed,single,tertiary
25646,43,management,married,tertiary
25647,51,management,single,tertiary
25648,34,management,married,tertiary
25649,45,self-employed,married,secondary
25650,57,management,married,secondary
25651,36,management,married,tertiary
25652,32,services,single,unknown
25653,54,admin.,married,unknown
25654,51,technician,married,secondary
25655,49,technician,married,secondary
25656,46,management,married,tertiary
25657,48,admin.,married,secondary
25658,44,management,single,secondary
25659,30,technician,single,secondary
25660,35,admin.,married,secondary
25661,50,management,divorced,tertiary
25662,40,blue-collar,divorced,primary
25663,56,management,single,secondary
25664,37,admin.,married,tertiary
25665,31,blue-collar,married,secondary
25666,39,technician,married,secondary
25667,50,admin.,divorced,tertiary
25668,45,entrepreneur,married,tertiary
25669,40,admin.,married,secondary
25670,43,management,married,tertiary
25671,52,technician,divorced,secondary
25672,41,management,married,secondary
25673,43,services,divorced,secondary
25674,34,self-employed,single,tertiary
25675,35,admin.,divorced,secondary
25676,42,services,married,secondary
25677,44,management,married,tertiary
25678,38,unemployed,single,tertiary
25679,56,admin.,divorced,secondary
25680,54,technician,married,unknown
25681,42,blue-collar,married,unknown
25682,51,technician,married,secondary
25683,41,admin.,married,secondary
25684,44,blue-collar,married,secondary
25685,36,blue-collar,married,secondary
25686,43,management,married,tertiary
25687,40,unemployed,married,secondary
25688,53,management,divorced,tertiary
25689,54,admin.,married,secondary
25690,58,management,married,tertiary
25691,41,management,single,secondary
25692,48,technician,married,unknown
25693,53,technician,divorced,secondary
25694,48,technician,married,tertiary
25695,40,unemployed,married,secondary
25696,35,technician,divorced,tertiary
25697,43,management,married,tertiary
25698,40,technician,married,secondary
25699,56,services,married,secondary
25700,37,technician,married,secondary
25701,38,services,married,secondary
25702,56,management,single,tertiary
25703,37,management,married,secondary
25704,58,blue-collar,divorced,secondary
25705,38,services,married,primary
25706,55,housemaid,single,secondary
25707,43,management,single,secondary
25708,38,management,married,tertiary
25709,51,services,divorced,secondary
25710,45,entrepreneur,married,secondary
25711,40,management,single,secondary
25712,34,blue-collar,married,secondary
25713,54,retired,married,secondary
25714,36,management,married,tertiary
25715,50,technician,married,secondary
25716,46,self-employed,married,tertiary
25717,42,technician,married,secondary
25718,41,admin.,married,primary
25719,46,admin.,married,secondary
25720,56,self-employed,divorced,primary
25721,43,blue-collar,married,primary
25722,44,technician,divorced,secondary
25723,40,blue-collar,single,secondary
25724,35,services,divorced,secondary
25725,58,services,married,secondary
25726,49,technician,single,secondary
25727,48,technician,married,secondary
25728,35,management,married,tertiary
25729,48,technician,divorced,secondary
25730,40,blue-collar,married,secondary
25731,42,management,married,tertiary
25732,55,self-employed,married,tertiary
25733,35,self-employed,single,secondary
25734,44,housemaid,divorced,secondary
25735,40,management,married,tertiary
25736,50,technician,married,secondary
25737,35,self-employed,married,secondary
25738,43,technician,married,tertiary
25739,31,blue-collar,single,tertiary
25740,40,self-employed,married,tertiary
25741,53,technician,married,secondary
25742,56,management,married,secondary
25743,34,blue-collar,married,primary
25744,32,services,single,secondary
25745,49,technician,married,unknown
25746,33,technician,divorced,secondary
25747,54,technician,divorced,secondary
25748,46,blue-collar,married,tertiary
25749,44,entrepreneur,single,tertiary
25750,57,self-employed,married,tertiary
25751,59,self-employed,married,secondary
25752,45,technician,married,secondary
25753,36,housemaid,married,primary
25754,44,management,married,tertiary
25755,49,blue-collar,married,secondary
25756,43,entrepreneur,married,tertiary
25757,37,blue-collar,married,secondary
25758,36,self-employed,single,secondary
25759,37,technician,married,secondary
25760,42,blue-collar,married,secondary
25761,41,technician,married,secondary
25762,42,entrepreneur,married,tertiary
25763,34,technician,married,tertiary
25764,59,blue-collar,married,primary
25765,55,services,married,tertiary
25766,53,technician,married,secondary
25767,34,management,single,tertiary
25768,34,services,married,secondary
25769,37,self-employed,single,secondary
25770,54,technician,divorced,tertiary
25771,34,blue-collar,married,secondary
25772,31,admin.,single,secondary
25773,57,management,married,tertiary
25774,35,management,married,tertiary
25775,51,housemaid,divorced,secondary
25776,48,management,married,tertiary
25777,44,technician,married,secondary
25778,34,management,married,tertiary
25779,44,management,married,tertiary
25780,41,admin.,married,secondary
25781,35,management,married,tertiary
25782,34,management,married,tertiary
25783,35,technician,married,secondary
25784,56,self-employed,divorced,secondary
25785,39,blue-collar,married,secondary
25786,33,management,divorced,tertiary
25787,41,blue-collar,married,primary
25788,45,technician,single,unknown
25789,53,entrepreneur,married,unknown
25790,33,technician,married,secondary
25791,30,services,married,secondary
25792,38,technician,single,tertiary
25793,44,entrepreneur,divorced,tertiary
25794,34,management,married,tertiary
25795,36,management,single,tertiary
25796,48,management,married,secondary
25797,33,blue-collar,married,secondary
25798,31,management,married,tertiary
25799,44,technician,married,secondary
25800,47,unemployed,single,secondary
25801,41,technician,married,secondary
25802,58,management,married,tertiary
25803,56,technician,married,secondary
25804,32,admin.,single,tertiary
25805,34,blue-collar,married,secondary
25806,40,admin.,single,secondary
25807,54,management,married,secondary
25808,48,entrepreneur,married,secondary
25809,33,admin.,married,tertiary
25810,35,technician,single,tertiary
25811,51,admin.,divorced,secondary
25812,41,technician,married,secondary
25813,41,entrepreneur,married,secondary
25814,47,technician,married,secondary
25815,48,self-employed,married,tertiary
25816,45,technician,married,secondary
25817,55,management,married,tertiary
25818,35,technician,married,secondary
25819,32,admin.,married,tertiary
25820,50,management,married,secondary
25821,59,management,married,tertiary
25822,48,technician,married,secondary
25823,33,entrepreneur,married,tertiary
25824,38,entrepreneur,divorced,secondary
25825,54,technician,married,secondary
25826,39,admin.,single,tertiary
25827,36,technician,married,secondary
25828,49,management,married,tertiary
25829,41,management,married,tertiary
25830,51,entrepreneur,married,tertiary
25831,37,entrepreneur,divorced,tertiary
25832,38,entrepreneur,single,tertiary
25833,39,self-employed,married,primary
25834,33,entrepreneur,married,tertiary
25835,47,management,divorced,tertiary
25836,42,entrepreneur,married,tertiary
25837,53,technician,divorced,secondary
25838,36,blue-collar,married,unknown
25839,42,admin.,single,secondary
25840,41,admin.,married,secondary
25841,44,technician,married,secondary
25842,35,technician,married,tertiary
25843,55,blue-collar,married,secondary
25844,37,technician,married,secondary
25845,35,management,single,secondary
25846,38,technician,married,tertiary
25847,47,management,divorced,secondary
25848,50,management,married,secondary
25849,35,entrepreneur,married,secondary
25850,48,management,married,tertiary
25851,33,technician,single,secondary
25852,46,management,married,tertiary
25853,59,retired,married,secondary
25854,33,management,married,tertiary
25855,46,admin.,divorced,secondary
25856,52,management,divorced,tertiary
25857,45,blue-collar,divorced,primary
25858,56,management,married,tertiary
25859,46,technician,married,secondary
25860,36,admin.,divorced,secondary
25861,50,services,divorced,secondary
25862,57,admin.,married,secondary
25863,31,blue-collar,married,secondary
25864,32,blue-collar,single,secondary
25865,38,management,single,tertiary
25866,38,management,married,tertiary
25867,37,housemaid,single,tertiary
25868,59,entrepreneur,married,secondary
25869,34,management,married,tertiary
25870,40,services,divorced,secondary
25871,41,technician,married,secondary
25872,59,blue-collar,married,primary
25873,36,management,single,tertiary
25874,35,blue-collar,married,secondary
25875,59,entrepreneur,married,primary
25876,56,management,married,tertiary
25877,51,blue-collar,married,primary
25878,48,management,married,tertiary
25879,45,blue-collar,single,secondary
25880,42,management,married,tertiary
25881,30,management,single,tertiary
25882,32,entrepreneur,married,tertiary
25883,38,entrepreneur,married,unknown
25884,44,entrepreneur,married,secondary
25885,38,management,single,tertiary
25886,37,blue-collar,married,primary
25887,39,technician,single,secondary
25888,37,management,married,secondary
25889,49,management,married,tertiary
25890,51,management,married,primary
25891,57,unemployed,married,secondary
25892,31,technician,single,secondary
25893,37,services,divorced,secondary
25894,46,unemployed,single,secondary
25895,35,unemployed,single,secondary
25896,35,admin.,married,secondary
25897,34,technician,single,secondary
25898,42,blue-collar,married,secondary
25899,30,technician,single,tertiary
25900,36,management,married,tertiary
25901,51,self-employed,married,tertiary
25902,37,management,married,tertiary
25903,41,services,married,secondary
25904,47,management,married,secondary
25905,33,admin.,divorced,secondary
25906,41,self-employed,single,tertiary
25907,40,management,married,tertiary
25908,35,technician,single,secondary
25909,58,retired,married,secondary
25910,30,technician,single,secondary
25911,43,management,married,tertiary
25912,36,technician,married,secondary
25913,54,retired,divorced,tertiary
25914,43,admin.,married,secondary
25915,50,management,divorced,tertiary
25916,58,management,married,tertiary
25917,41,management,married,tertiary
25918,42,blue-collar,married,primary
25919,41,blue-collar,married,secondary
25920,43,technician,married,secondary
25921,49,admin.,married,secondary
25922,41,entrepreneur,married,secondary
25923,34,management,single,tertiary
25924,48,services,married,secondary
25925,53,technician,single,primary
25926,31,admin.,single,secondary
25927,49,management,married,tertiary
25928,30,technician,single,secondary
25929,53,blue-collar,married,primary
25930,37,blue-collar,married,secondary
25931,35,blue-collar,married,primary
25932,32,management,married,tertiary
25933,36,management,married,tertiary
25934,49,entrepreneur,married,primary
25935,37,self-employed,divorced,tertiary
25936,30,admin.,single,tertiary
25937,31,technician,married,tertiary
25938,41,management,single,tertiary
25939,52,unemployed,divorced,secondary
25940,44,management,married,tertiary
25941,43,technician,single,secondary
25942,34,admin.,single,secondary
25943,56,management,married,primary
25944,35,management,married,tertiary
25945,36,admin.,single,secondary
25946,51,entrepreneur,married,primary
25947,51,technician,divorced,secondary
25948,44,management,married,primary
25949,45,technician,divorced,secondary
25950,49,entrepreneur,divorced,tertiary
25951,36,blue-collar,married,secondary
25952,58,management,married,primary
25953,45,unemployed,divorced,secondary
25954,35,admin.,married,secondary
25955,36,management,married,tertiary
25956,33,blue-collar,married,secondary
25957,36,management,married,tertiary
25958,58,retired,divorced,secondary
25959,39,technician,married,tertiary
25960,47,admin.,married,secondary
25961,47,blue-collar,married,secondary
25962,35,technician,married,secondary
25963,40,technician,married,secondary
25964,52,self-employed,divorced,tertiary
25965,40,management,married,tertiary
25966,34,technician,married,tertiary
25967,42,management,single,tertiary
25968,52,entrepreneur,married,tertiary
25969,32,entrepreneur,divorced,secondary
25970,39,admin.,married,secondary
25971,39,self-employed,married,tertiary
25972,34,admin.,married,tertiary
25973,31,management,married,tertiary
25974,58,self-employed,married,tertiary
25975,48,technician,married,tertiary
25976,50,services,married,primary
25977,41,management,married,tertiary
25978,55,retired,divorced,primary
25979,57,retired,single,tertiary
25980,46,management,married,secondary
25981,43,management,married,secondary
25982,40,blue-collar,divorced,secondary
25983,31,services,single,secondary
25984,50,entrepreneur,divorced,tertiary
25985,51,technician,married,tertiary
25986,37,unemployed,single,tertiary
25987,50,technician,married,secondary
25988,39,management,divorced,tertiary
25989,31,admin.,divorced,secondary
25990,31,unemployed,married,secondary
25991,49,management,married,tertiary
25992,51,self-employed,divorced,secondary
25993,56,admin.,divorced,secondary
25994,51,technician,married,secondary
25995,36,blue-collar,married,primary
25996,34,entrepreneur,single,tertiary
25997,52,technician,married,secondary
25998,34,technician,single,secondary
25999,54,management,divorced,tertiary
26000,30,admin.,divorced,secondary
26001,36,management,married,tertiary
26002,55,management,married,tertiary
26003,53,entrepreneur,married,unknown
26004,46,management,married,secondary
26005,45,blue-collar,married,primary
26006,50,services,married,primary
26007,46,technician,divorced,secondary
26008,57,blue-collar,married,secondary
26009,53,management,married,tertiary
26010,38,management,married,tertiary
26011,47,entrepreneur,married,tertiary
26012,56,management,married,tertiary
26013,33,services,single,tertiary
26014,33,blue-collar,married,secondary
26015,45,technician,married,secondary
26016,39,housemaid,married,primary
26017,38,services,married,secondary
26018,39,blue-collar,divorced,primary
26019,31,services,single,secondary
26020,34,admin.,divorced,secondary
26021,34,admin.,married,secondary
26022,39,blue-collar,single,primary
26023,37,blue-collar,single,secondary
26024,33,services,divorced,secondary
26025,37,services,single,secondary
26026,33,technician,single,tertiary
26027,31,housemaid,married,primary
26028,33,services,married,secondary
26029,46,technician,single,secondary
26030,40,services,single,secondary
26031,45,technician,married,secondary
26032,51,retired,single,tertiary
26033,31,management,married,tertiary
26034,36,technician,married,secondary
26035,39,technician,married,secondary
26036,47,admin.,married,secondary
26037,38,blue-collar,married,secondary
26038,30,services,single,secondary
26039,55,management,married,tertiary
26040,32,management,single,tertiary
26041,40,technician,single,secondary
26042,59,retired,married,tertiary
26043,51,blue-collar,married,secondary
26044,32,services,single,secondary
26045,41,technician,married,secondary
26046,50,blue-collar,divorced,primary
26047,49,self-employed,married,tertiary
26048,44,technician,married,secondary
26049,44,management,divorced,tertiary
26050,50,technician,married,secondary
26051,41,blue-collar,married,secondary
26052,36,management,divorced,secondary
26053,30,management,single,tertiary
26054,38,management,married,tertiary
26055,35,management,divorced,tertiary
26056,31,entrepreneur,divorced,tertiary
26057,44,blue-collar,married,secondary
26058,46,blue-collar,married,primary
26059,45,management,single,tertiary
26060,55,technician,single,secondary
26061,45,blue-collar,married,secondary
26062,47,unemployed,married,secondary
26063,36,management,married,tertiary
26064,35,blue-collar,married,primary
26065,46,unemployed,married,secondary
26066,34,blue-collar,married,secondary
26067,30,unemployed,married,tertiary
26068,32,entrepreneur,married,tertiary
26069,34,management,divorced,tertiary
26070,55,management,divorced,tertiary
26071,53,management,married,tertiary
26072,52,admin.,divorced,secondary
26073,43,entrepreneur,single,primary
26074,37,management,married,primary
26075,39,management,married,secondary
26076,44,management,married,tertiary
26077,38,technician,married,tertiary
26078,32,services,single,secondary
26079,37,management,single,tertiary
26080,35,management,married,secondary
26081,35,services,single,secondary
26082,31,blue-collar,married,secondary
26083,33,self-employed,divorced,tertiary
26084,39,blue-collar,married,primary
26085,43,technician,married,secondary
26086,48,blue-collar,married,primary
26087,33,admin.,married,tertiary
26088,58,technician,single,secondary
26089,50,blue-collar,married,primary
26090,45,self-employed,married,tertiary
26091,36,services,married,primary
26092,33,entrepreneur,married,primary
26093,43,blue-collar,divorced,primary
26094,51,management,married,tertiary
26095,36,self-employed,divorced,tertiary
26096,35,management,married,tertiary
26097,42,management,married,tertiary
26098,34,technician,married,tertiary
26099,38,admin.,single,tertiary
26100,41,entrepreneur,married,primary
26101,52,housemaid,married,secondary
26102,35,technician,married,secondary
26103,34,technician,single,secondary
26104,36,technician,married,secondary
26105,50,management,married,tertiary
26106,32,entrepreneur,married,secondary
26107,50,admin.,single,secondary
26108,42,housemaid,divorced,tertiary
26109,59,blue-collar,married,primary
26110,32,technician,single,secondary
26111,49,management,single,tertiary
26112,34,management,married,tertiary
26113,34,management,married,tertiary
26114,41,technician,single,tertiary
26115,57,entrepreneur,married,tertiary
26116,31,management,single,secondary
26117,30,management,single,secondary
26118,54,management,married,tertiary
26119,32,blue-collar,single,secondary
26120,49,blue-collar,single,primary
26121,50,self-employed,single,tertiary
26122,30,management,single,tertiary
26123,30,management,married,tertiary
26124,32,management,single,tertiary
26125,35,blue-collar,married,secondary
26126,32,admin.,married,secondary
26127,55,services,married,secondary
26128,40,self-employed,married,secondary
26129,31,admin.,married,secondary
26130,32,management,married,tertiary
26131,38,blue-collar,married,secondary
26132,34,blue-collar,married,primary
26133,32,services,single,secondary
26134,31,admin.,single,secondary
26135,32,services,divorced,secondary
26136,46,blue-collar,single,primary
26137,44,technician,married,secondary
26138,35,management,single,tertiary
26139,56,technician,married,secondary
26140,32,management,married,tertiary
26141,48,management,married,tertiary
26142,33,management,single,tertiary
26143,36,entrepreneur,married,secondary
26144,51,blue-collar,divorced,secondary
26145,57,technician,married,secondary
26146,58,admin.,married,secondary
26147,36,blue-collar,married,secondary
26148,32,self-employed,single,tertiary
26149,34,management,married,tertiary
26150,35,entrepreneur,married,secondary
26151,36,self-employed,married,secondary
26152,32,management,married,tertiary
26153,50,blue-collar,married,secondary
26154,48,blue-collar,married,secondary
26155,48,management,married,tertiary
26156,32,management,married,tertiary
26157,54,management,divorced,primary
26158,48,management,single,tertiary
26159,31,blue-collar,single,secondary
26160,51,unemployed,divorced,tertiary
26161,38,management,married,tertiary
26162,48,blue-collar,married,primary
26163,48,unemployed,married,primary
26164,35,admin.,married,secondary
26165,41,self-employed,married,tertiary
26166,39,services,married,secondary
26167,54,management,married,tertiary
26168,36,services,married,secondary
26169,45,self-employed,married,tertiary
26170,52,entrepreneur,married,tertiary
26171,52,self-employed,single,secondary
26172,34,management,married,tertiary
26173,38,self-employed,married,tertiary
26174,39,management,married,tertiary
26175,38,entrepreneur,married,tertiary
26176,47,admin.,single,secondary
26177,34,services,divorced,secondary
26178,52,blue-collar,married,tertiary
26179,57,management,divorced,tertiary
26180,41,management,married,tertiary
26181,41,management,married,secondary
26182,59,technician,divorced,secondary
26183,34,blue-collar,single,secondary
26184,45,management,married,tertiary
26185,36,services,single,secondary
26186,48,management,single,tertiary
26187,40,management,married,tertiary
26188,38,entrepreneur,married,tertiary
26189,36,self-employed,divorced,secondary
26190,47,admin.,single,secondary
26191,42,entrepreneur,married,tertiary
26192,45,management,married,tertiary
26193,39,services,married,unknown
26194,57,management,married,tertiary
26195,52,entrepreneur,married,tertiary
26196,39,entrepreneur,married,secondary
26197,55,entrepreneur,married,tertiary
26198,33,technician,married,secondary
26199,36,management,married,secondary
26200,54,blue-collar,married,secondary
26201,36,services,single,secondary
26202,46,services,single,secondary
26203,33,admin.,married,tertiary
26204,51,management,married,tertiary
26205,59,housemaid,single,secondary
26206,44,management,single,tertiary
26207,35,management,married,tertiary
26208,47,blue-collar,married,primary
26209,36,blue-collar,married,secondary
26210,32,management,single,secondary
26211,31,blue-collar,single,secondary
26212,41,technician,married,secondary
26213,58,services,married,secondary
26214,34,blue-collar,married,primary
26215,49,management,divorced,tertiary
26216,40,management,married,tertiary
26217,45,technician,single,tertiary
26218,48,admin.,married,secondary
26219,59,entrepreneur,married,tertiary
26220,40,technician,single,secondary
26221,54,admin.,married,secondary
26222,47,management,married,secondary
26223,33,services,married,secondary
26224,48,housemaid,single,secondary
26225,30,blue-collar,married,secondary
26226,33,unemployed,divorced,secondary
26227,36,management,married,tertiary
26228,59,retired,married,tertiary
26229,43,management,single,tertiary
26230,52,services,married,secondary
26231,36,blue-collar,married,secondary
26232,33,student,single,tertiary
26233,31,management,married,unknown
26234,39,management,married,secondary
26235,32,management,single,tertiary
26236,46,management,married,tertiary
26237,39,blue-collar,married,secondary
26238,33,management,married,secondary
26239,45,management,single,tertiary
26240,54,self-employed,married,tertiary
26241,43,services,married,primary
26242,41,entrepreneur,married,secondary
26243,35,admin.,married,secondary
26244,36,technician,divorced,tertiary
26245,59,management,married,tertiary
26246,36,entrepreneur,single,secondary
26247,31,admin.,married,secondary
26248,36,management,married,tertiary
26249,50,admin.,single,secondary
26250,39,admin.,single,secondary
26251,38,technician,married,secondary
26252,58,management,divorced,tertiary
26253,32,housemaid,married,tertiary
26254,36,technician,single,primary
26255,36,technician,divorced,secondary
26256,50,management,married,tertiary
26257,44,technician,married,secondary
26258,38,admin.,married,tertiary
26259,51,management,married,tertiary
26260,38,management,divorced,unknown
26261,59,entrepreneur,married,primary
26262,46,management,married,primary
26263,37,technician,married,secondary
26264,39,management,single,tertiary
26265,38,services,married,unknown
26266,49,management,married,tertiary
26267,36,management,married,tertiary
26268,33,services,married,secondary
26269,34,admin.,single,tertiary
26270,55,retired,divorced,tertiary
26271,39,unemployed,married,tertiary
26272,41,blue-collar,divorced,secondary
26273,31,management,single,tertiary
26274,40,admin.,single,secondary
26275,30,services,divorced,secondary
26276,37,management,married,tertiary
26277,34,blue-collar,married,secondary
26278,57,self-employed,married,secondary
26279,42,management,single,tertiary
26280,33,management,married,tertiary
26281,34,blue-collar,married,secondary
26282,49,management,married,tertiary
26283,44,services,married,secondary
26284,42,management,single,tertiary
26285,36,self-employed,single,tertiary
26286,42,blue-collar,divorced,secondary
26287,44,management,married,tertiary
26288,57,services,married,secondary
26289,36,technician,divorced,secondary
26290,36,management,married,secondary
26291,37,management,married,secondary
26292,43,entrepreneur,married,secondary
26293,53,self-employed,married,secondary
26294,35,management,married,tertiary
26295,54,blue-collar,married,secondary
26296,38,technician,married,secondary
26297,43,unemployed,married,secondary
26298,52,self-employed,married,tertiary
26299,49,management,married,tertiary
26300,40,management,married,tertiary
26301,31,management,single,secondary
26302,32,services,married,secondary
26303,33,technician,married,secondary
26304,34,admin.,married,secondary
26305,40,technician,married,secondary
26306,30,technician,single,tertiary
26307,31,technician,divorced,secondary
26308,34,services,married,secondary
26309,45,services,married,secondary
26310,40,technician,single,secondary
26311,40,self-employed,married,tertiary
26312,35,technician,married,tertiary
26313,33,admin.,married,tertiary
26314,51,management,married,tertiary
26315,38,services,married,secondary
26316,30,unemployed,single,primary
26317,53,management,married,tertiary
26318,32,admin.,single,secondary
26319,30,management,married,secondary
26320,50,unemployed,married,secondary
26321,40,technician,divorced,secondary
26322,47,admin.,divorced,primary
26323,35,blue-collar,married,secondary
26324,34,management,single,tertiary
26325,56,technician,single,tertiary
26326,49,blue-collar,married,primary
26327,50,management,married,tertiary
26328,33,blue-collar,married,secondary
26329,32,self-employed,single,tertiary
26330,53,management,married,tertiary
26331,36,blue-collar,married,primary
26332,39,blue-collar,married,secondary
26333,41,housemaid,divorced,primary
26334,51,management,married,tertiary
26335,42,blue-collar,married,primary
26336,34,blue-collar,single,secondary
26337,33,technician,married,tertiary
26338,32,blue-collar,married,secondary
26339,35,management,married,tertiary
26340,53,self-employed,married,tertiary
26341,46,blue-collar,married,secondary
26342,32,technician,single,tertiary
26343,42,services,married,secondary
26344,31,services,married,secondary
26345,47,technician,married,secondary
26346,40,entrepreneur,married,secondary
26347,36,entrepreneur,divorced,tertiary
26348,32,services,married,secondary
26349,35,entrepreneur,married,tertiary
26350,47,management,single,tertiary
26351,51,management,divorced,tertiary
26352,40,management,single,secondary
26353,37,admin.,married,secondary
26354,56,retired,married,secondary
26355,45,admin.,married,secondary
26356,33,technician,divorced,secondary
26357,49,technician,married,secondary
26358,32,management,married,secondary
26359,39,management,married,tertiary
26360,41,admin.,married,secondary
26361,59,management,married,secondary
26362,45,entrepreneur,married,secondary
26363,49,self-employed,single,tertiary
26364,41,blue-collar,married,primary
26365,36,technician,married,secondary
26366,46,blue-collar,married,secondary
26367,38,technician,married,secondary
26368,34,blue-collar,married,secondary
26369,32,blue-collar,married,secondary
26370,34,technician,single,tertiary
26371,47,management,divorced,tertiary
26372,30,admin.,married,secondary
26373,34,self-employed,divorced,tertiary
26374,44,blue-collar,divorced,secondary
26375,50,technician,divorced,secondary
26376,41,management,married,secondary
26377,31,blue-collar,married,secondary
26378,30,management,married,tertiary
26379,30,admin.,single,secondary
26380,34,self-employed,divorced,secondary
26381,43,services,married,secondary
26382,33,blue-collar,married,secondary
26383,51,management,single,tertiary
26384,45,technician,divorced,secondary
26385,46,management,divorced,tertiary
26386,39,management,single,tertiary
26387,51,management,single,tertiary
26388,30,blue-collar,married,secondary
26389,40,management,married,tertiary
26390,36,management,married,tertiary
26391,32,technician,single,tertiary
26392,46,management,single,secondary
26393,40,admin.,divorced,secondary
26394,46,services,divorced,secondary
26395,35,blue-collar,married,secondary
26396,45,admin.,married,secondary
26397,58,technician,married,tertiary
26398,32,blue-collar,single,secondary
26399,49,self-employed,married,tertiary
26400,39,management,married,tertiary
26401,33,management,single,tertiary
26402,31,management,single,tertiary
26403,55,management,divorced,secondary
26404,34,management,married,tertiary
26405,53,retired,married,secondary
26406,42,blue-collar,married,secondary
26407,32,management,married,secondary
26408,30,admin.,married,secondary
26409,48,blue-collar,married,primary
26410,34,blue-collar,married,secondary
26411,35,technician,married,secondary
26412,52,management,married,tertiary
26413,39,technician,married,tertiary
26414,48,management,married,secondary
26415,31,management,married,tertiary
26416,36,management,married,tertiary
26417,31,admin.,married,secondary
26418,31,technician,married,tertiary
26419,51,entrepreneur,married,primary
26420,36,housemaid,married,secondary
26421,45,blue-collar,married,secondary
26422,30,admin.,married,secondary
26423,31,admin.,married,secondary
26424,35,services,married,secondary
26425,51,self-employed,married,primary
26426,51,technician,married,secondary
26427,41,technician,married,secondary
26428,47,admin.,married,secondary
26429,50,technician,married,secondary
26430,42,blue-collar,married,secondary
26431,56,management,married,tertiary
26432,48,management,married,tertiary
26433,31,self-employed,single,secondary
26434,41,blue-collar,married,secondary
26435,56,retired,married,tertiary
26436,34,entrepreneur,married,secondary
26437,46,entrepreneur,married,tertiary
26438,43,management,married,secondary
26439,36,management,single,tertiary
26440,33,blue-collar,married,primary
26441,51,technician,divorced,secondary
26442,42,management,married,secondary
26443,30,technician,married,secondary
26444,41,entrepreneur,married,secondary
26445,48,management,married,tertiary
26446,51,management,married,tertiary
26447,43,entrepreneur,married,tertiary
26448,55,technician,married,secondary
26449,44,services,married,secondary
26450,33,management,single,tertiary
26451,39,blue-collar,married,primary
26452,35,management,divorced,tertiary
26453,31,technician,divorced,tertiary
26454,35,management,married,tertiary
26455,41,entrepreneur,married,tertiary
26456,36,admin.,single,tertiary
26457,33,management,married,tertiary
26458,37,management,married,tertiary
26459,36,management,married,tertiary
26460,35,technician,divorced,tertiary
26461,44,admin.,married,secondary
26462,58,self-employed,married,tertiary
26463,55,blue-collar,divorced,secondary
26464,53,management,married,tertiary
26465,58,technician,married,secondary
26466,33,management,married,tertiary
26467,32,admin.,single,tertiary
26468,46,technician,single,secondary
26469,31,technician,single,secondary
26470,50,housemaid,divorced,secondary
26471,38,entrepreneur,married,tertiary
26472,30,management,single,tertiary
26473,46,blue-collar,divorced,secondary
26474,42,technician,married,secondary
26475,45,management,married,tertiary
26476,36,management,married,tertiary
26477,48,technician,married,primary
26478,42,services,married,tertiary
26479,30,management,married,tertiary
26480,37,technician,married,secondary
26481,39,management,single,secondary
26482,30,entrepreneur,married,tertiary
26483,32,services,divorced,secondary
26484,38,blue-collar,married,primary
26485,47,entrepreneur,divorced,secondary
